dlga_start:close_window|Pozor! Tento řetězec se nezobrazuje. Je vyhrazen pro ukládání dialogových proměnných.
dlga_rebel_thanks_answer:rebel_thanks_answer_2|Bylo mi ctí bojovat za tvou věc, {reg65?paní:pane}.
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|Budu při tobě stát vždy a za všech okolností, {reg65?paní:pane}.
dlga_rebel_thanks_answer_2:close_window|Naše dobrodružství mi sice budou chybět, ale musím se vrátit ke svým povinnostem. No, co už... Na shledanou. Doufám, že se brzy zase setkáme a budu moci říci, že já a {playername} jsme zase spolu.
dlga_event_triggered:close_window.1|Promiň, prosím - jen si tak něco frflám pod nos [CHYBA]
dlga_start:player_siege_castle_commander_1a|Co potřebuješ?
dlga_player_siege_castle_commander_1a:player_siege_ask_surrender_a|Otevři bránu.
dlga_player_siege_castle_commander_1a:close_window|Nic, rozmyslel jsem si to...
dlga_player_siege_ask_surrender_a:player_siege_ask_surrender_next|Otevřu ti bránu, když mi dáš 20 000 tolarů...
dlga_player_siege_ask_surrender_a:close_window|Jaká neslýchaná drzost! Na to ani nemysli!
dlga_player_siege_ask_surrender_a:close_window.1|A nemám ti náhodou ještě taky nasadit korunu a prohlásit tě za krále?
dlga_player_siege_ask_surrender_next:close_window|Dobře, tady to je...
dlga_player_siege_ask_surrender_next:close_window.1|No dobře... Mí lidé najdou jiný způsob, jak se města zmocnit...
dlga_start:player_siege_castle_commander_1|Co chceš?
dlga_player_siege_castle_commander_1:player_siege_ask_surrender|Vzdejte se! Nic jiného už vám nezbývá!
dlga_player_siege_castle_commander_1:close_window|Ale nic. Tak já půjdu.
dlga_player_siege_ask_surrender:player_siege_ask_surrender_treatment|Možná... Pokud nám dáš čestné slovo, že s námi budou zacházet, jak se sluší a patří.
dlga_player_siege_ask_surrender:player_siege_ask_leave_unmolested|Jsme připraveni předat vám tuto pevnost, pokud nám dáš čestné slovo, že nás necháš svobodně odejít.
dlga_player_siege_ask_surrender:close_window|Vzdát se? Cha! Tyhle hradby dokážeme ubránit tak dlouho, dokud tu všichni nepomřeme stářím!
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_reject|Čerta starého ti dám, kdepak čestné slovo. Vzdej se, nebo se rozluč se životem!
dlga_player_siege_ask_surrender_treatment_reject:close_window|Proklínám tě! Budeme bojovat až do poslední kapky krve!
dlga_player_siege_ask_surrender_treatment:player_siege_ask_surrender_treatment_accept|Tebe propustím za výkupné a tvé vojáky nechám naživu. Máš na to mé slovo.
dlga_player_siege_ask_surrender_treatment_accept:close_window|Inu, co nadělám. Za takových podmínek už se vzdát můžu.
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_accept|Máš moje slovo, že jestli mi předáš pevnost, nezaútočíme na tebe.
dlga_player_siege_ask_leave_unmolested_accept:close_window|Dobře. V tom případě předáváme pevnost do tvých rukou. Dneska patří vítězství tobě. Ale ještě jsme spolu neskončili!
dlga_player_siege_ask_leave_unmolested:player_siege_ask_leave_unmolested_reject|Z toho nic nebude. Potřebuju zajatce.
dlga_player_siege_ask_leave_unmolested_reject:close_window|V tom případě budeme pevnost bránit do posledního dechu. Nemá smysl o tom dál diskutovat.
dlga_start:freed_lord_answer|Děkuji ti za vysvobození, příteli. Máš to u mě!
dlga_freed_lord_answer:freed_lord_answer_1|Na vysvobození můžeš zapomenout, "příteli". Teď jsi MŮJ zajatec.
dlga_freed_lord_answer_1:close_window|Ty mizero! Toho budeš litovat, jen počkej!
dlga_freed_lord_answer:freed_lord_answer_2|Jsi volný, jdi si, kam chceš.
dlga_freed_lord_answer_2:close_window|Děkuji mockrát, {šlechetný pane/milá paní}. Nikdy nezapomínám na ty, kteří mi prokázali dobro.
dlga_start:defeat_lord_answer|{s43}
dlga_defeat_lord_answer:defeat_lord_answer_1|Teď jsi mým zajatcem.
dlga_defeat_lord_answer_1:oim_potop_volodievsky_shved_dlg|Prosím tě, prokaž mi milosrdenství.
dlga_defeat_lord_answer_1:oim_potop_capture_tzar_dlg_captured|Poslouchej mě, důstojníku...
dlga_defeat_lord_answer_1:close_window|Prosím tě o milosrdenství.
dlga_defeat_lord_answer_1:oim_getman_radzivill_captured|Prosím tě, prokaž mi milosrdenství.
dlga_defeat_lord_answer_1:oim_getman_knyaz_boryat_dlg_generik_end|Prosím tě, prokaž mi milosrdenství.
dlga_defeat_lord_answer:defeat_lord_answer_2|Bil ses dobře. Pustím tě na svobodu.
dlga_defeat_lord_answer_2:close_window|{s43}
dlga_start:party_encounter_lord_hostile_attacker|{playername}!
dlga_start:party_encounter_lord_hostile_attacker.1|Stůj!
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker|{s42}
dlga_party_encounter_lord_hostile_attacker:party_encounter_lord_hostile_attacker_2|{s43}
dlga_party_encounter_lord_hostile_attacker_2:party_encounter_offer_dont_fight|Nedalo by se tomu boji nějak vyhnout? Nechci se s tebou bít.
dlga_party_encounter_lord_hostile_attacker_2:close_window|Neútočte! Vzdáváme se!
dlga_party_encounter_lord_hostile_attacker_2:close_window.1|Budeme se bít až do konce!
dlga_party_encounter_offer_dont_fight:close_window|Konec konců, mám u tebe dloužek. Tak dobře. Nechám tě pro tentokrát běžet.
dlga_party_encounter_offer_dont_fight:close_window.1|Chacha! Až naprší a uschne!
dlga_start:pretender_start|[Naším prvním úkolem je dobýt pevnost. Pak se k nám přidají ostatní.]
dlga_start:supported_pretender_talk|Čekám, co mi poradí {playername}.
dlga_start:pretender_intro_1|Známe se?
dlga_pretender_intro_1:pretender_intro_2|Říkají mi {playername}.
dlga_pretender_intro_1:pretender_intro_2.1|Já jsem {playername}. Možná už se k tobě mé jméno doneslo.
dlga_pretender_intro_2:pretender_intro_3|{s48}
dlga_pretender_intro_3:pretender_rebellion_cause_1|Bylo mi řečeno, že {s12} je říše, které vládne {s11}.
dlga_start:pretender_start.1|Ejhle, {playername}, zdravím tě.
dlga_pretender_start:oim_getman_barabash_story|Pověz mi o Černém hejtmanovi.
dlga_pretender_start:oim_dmitriy_talk_razin_first|Hledal jsi mě?
dlga_pretender_start:oim_dmitriy_talk_razin_first_5_pos_1|Rozmyslel jsem si to.
dlga_pretender_start:oim_getman_barabash_pernach_taken|Mám Černého hejtmana, plukovníku!
dlga_pretender_start:pretender_rebellion_cause_prelim|Zopakuj mi, prosím, své vyprávění, {reg65?paní:pane}...
dlga_pretender_rebellion_cause_prelim:pretender_rebellion_cause_1|Všechno ti povím.
dlga_pretender_rebellion_cause_1:pretender_rebellion_cause_2|{s48}
dlga_pretender_rebellion_cause_2:pretender_rebellion_cause_3|{s48}
dlga_pretender_rebellion_cause_3:pretender_start|{s48}
dlga_pretender_start:pretender_discuss_rebellion_1|Chci se k tobě přidat a pomoct ti vybojovat trůn!
dlga_pretender_start:pretender_end|Musím už jít...
dlga_pretender_discuss_rebellion_1:pretender_discuss_rebellion_2|Víš jistě, že se do toho chceš pustit a jméno {playername} tak připojit k nám? Získat zpátky trůn nebude snadné. {s11} je tuze silný. Všichni naši dvořané mu složili přísahu věrnosti. Pravda, přísahu danou uzurpátorovi není nutné dodržovat, a tak může kdokoli z nich přejít na naši stranu, ale předtím nás čeká lítý a těžký boj.
dlga_pretender_discuss_rebellion_2:pretender_discuss_rebellion_3|Je mi to naprosto jasné.
dlga_pretender_discuss_rebellion_2:pretender_end|To je pravda. Promiň, musím si to ještě trochu rozmyslet.
dlga_pretender_discuss_rebellion_3:close_window|Nepochybuji o tom, že mi nabízíš pomoc z čistého srdce, a děkuji ti za to. Ale upřímně řečeno si myslím, že nemáme valnou šanci na úspěch. Kdyby bylo tvé jméno {playername} proslulé třeba na bitevním poli a synonymem pro slavného vojevůdce, pak by naši přátelé neváhali a přidali by se k nám, a nepřátelé by si dobře rozmysleli, zda proti nám pozvednou zbraň. Až ten čas přijde, s radostí budu bojovat po tvém boku. Ale do té doby bude lepší, když se ten samozvaný mizera {s11} o ničem nedozví.
dlga_pretender_discuss_rebellion_3:close_window.1|A já jsem si myslel, že si tvou podporou může být jist {s17}. Možná máš jenom silně vyvinutý smysl pro spravedlnost. Ale - ne, děkuji. Takové hry se mi hrát nechce.
dlga_pretender_discuss_rebellion_3:close_window.2|Ejhle, {playername}! Už máš složenou přísahu věrnosti svému lennímu pánovi, kterým je {s15}. Je mi tudíž jasné, že tě nemohu obtěžovat svými záležitostmi. Jen ať si mí nepřátelé i nadále myslí, že jsem pouhá loutka, které za provázky tahá {s16}. {s17} a královský trůn se mi stejně podaří se ctí získat zpět pouze v případě, že bude můj nárok oprávněný a že mě budou podporovat jen mí vlastní poddaní. Pokud mne skutečně chceš podpořit, budeš se muset zříci své předchozí přísahy a {s15} už nebude moci být nadále tvým lenním pánem.
dlga_pretender_discuss_rebellion_3:pretender_rebellion_ready|Jsi velmi schopným vojákem, {playername}, a myslím, že nás díky tvé vojenské slávě a oprávněnosti mé věci {s12} podpoří, a to jak dvořané, tak i všichni dobří lidé. Je na čase dát se do práce! Společnými silami uspějeme, {s11} bude svržen a vyrveme mu trůn z těch jeho krví potřísněných pařátů. Nejdřív mi však musíš složit přísahu věrnosti a přijmout mne za {reg65?svou paní:svého lenního pána}.
dlga_pretender_discuss_rebellion:pretender_town_quest|[Než rozpoutáme povstání, chci si nejdříve zajistit tvou podporu. Mě vždycky podporovala obec jménem {s4}, ale ty máš možná dobré styky i v jiných městech. Jsi připraven začít se tou záležitostí zabývat?] 
dlga_pretender_discuss_rebellion:pretender_town_quest.1|[Než rozpoutáme povstání, chci si nejdříve zajistit tvou podporu. Jestli máš dobré styky v nějakých městech, měli bychom tam poprosit o pomoc. Jsi připraven dát se do toho?] 
dlga_pretender_discuss_rebellion:pretender_start|[Teď není pro povstání zrovna ta nejvhodnější doba. Víš co? Ještě chvíli počkáme.]
dlga_pretender_discuss_rebellion:pretender_start.1|[Sice jsi položil dobrý základ pro povstání, ale jsi vázán přísahou k jinému lennímu pánovi.]
dlga_pretender_discuss_rebellion:pretender_rebellion_ready|Odvedl jsi dobrou práci. {s4} a určitě i další města jsou připravena se vzbouřit. Uzavři svoje záležitosti a můžeme začít válku.
dlga_pretender_rebellion_ready:lord_give_oath_2|Budu za tvou věc bojovat ze všech sil, {reg3?má paní:můj pane}.
dlga_pretender_rebellion_ready:pretender_end|Radši ještě trochu počkáme.
dlga_lord_give_conclude_2:close_window|Nuže, kupředu! Naším prvním úkolem je dobýt nepřátelskou pevnost a přesvědčit tím další šlechtice, aby se k nám přidali. Veď nás!
dlga_pretender_town_quest:pretender_discuss_rebellion|[Město je připraveno]
dlga_pretender_town_quest:pretender_end|[Ne, děkuji, nemám zájem]
dlga_pretender_end:close_window|Inu, co mám s tebou dělat. Sbohem.
dlga_start:lord_event_choose_friend|Říká se, že je tvým přítelem člověk jménem {s43}, zvaný též {s6}. Věz, že se tomuto člověku nedá věřit. Musíš se s ním přestat stýkat.
dlga_lord_event_choose_friend:lord_event_choose_friend_renounce|Věř mi, {s65}, že {s6} vůbec není mým přítelem.
dlga_lord_event_choose_friend_renounce:lord_pretalk|To rád slyším, {playername}, v opačném případě by mi tvá důvěřivost dělala vážné starosti. Pokud se ty a {s6} někde potkáte, měj se na pozoru a nevěř mu ani půl slova.
dlga_lord_event_choose_friend:lord_event_choose_friend_defend|{s6} je slušný člověk, kde vůbec bereš tu drzost, říkat o něm takové věci!
dlga_lord_event_choose_friend_defend:lord_pretalk|Jak myslíš. Jméno {playername} je sice možná synonymem pro hlupáka, ale také pro dobrého a věrného přítele. Možná však zjistíš, že {s6} ti tvé přátelství zdaleka tak neoplácí.
dlga_lord_event_choose_friend:lord_event_choose_friend_neutral|Tento spor si ty a {s6} vyřiďte mezi sebou a mě do toho netahejte, nechci s tím mít nic společného.
dlga_lord_event_choose_friend_neutral:lord_pretalk|Jak si přeješ, {playername}. Jen si pamatuj, že v tomhle světě se člověk bez přátel neobejde a když se nikdy nepřikloníš na ničí stranu, nikdy si tak žádné přátele nezískáš.
dlga_start:lord_invite_1|Netrpělivě na tebe čekám. Vyprávění o úspěších, které jsou spojeny se jménem {playername}, už se dostalo až ke mně. O tvé chrabrosti a odvaze už se toho povídá tolik, že jsem se nemusel dlouho rozmýšlet. Jsi hoden stát se mým vazalem.
dlga_lord_invite_1:lord_invite_2|Děkuji, {s65}, je to pro mne velká čest.
dlga_lord_invite_1:lord_invite_2.1|To je hezké, že někdo patřičně ocení moje zásluhy.
dlga_lord_invite_2:lord_invite_3|Ano. Teď jen rychle vyřídíme formality, {playername}. Jsi připraven složit mi přísahu věrnosti?
dlga_lord_invite_3:lord_give_oath_2|Jistě, {s65}.
dlga_lord_invite_3:lord_enter_service_reject|Ne, {s65}. Teď právě nemůžu vstoupit do tvých služeb.
dlga_start:lord_start|Ale to je přece {playername}! Hrdina mnoha bitev, před nímž se nepřátelé třesou strachy!
dlga_start:lord_start.1|Je příjemné se s tebou opět setkat, jméno {playername} vždy rád slyším.
dlga_start:lord_start.2|Rád tě zase vidím. Vždy mi udělá radost, když slyším jméno {playername}.
dlga_start:lord_meet_neutral|Známe se?
dlga_lord_meet_neutral:lord_intro|Já jsem {playername}.
dlga_lord_meet_neutral:lord_intro.1|Říkají mi {playername}. K vašim službám, pane.
dlga_lord_intro:lord_start|{s11}
dlga_start:lord_meet_enemy|{s43}
dlga_lord_meet_enemy:lord_intro|Jmenuji se {playername}, {s65}.
dlga_lord_meet_enemy:lord_intro.1|Já jsem {playername}, nebo spíš, říkají mi tak. Nejspíš už jsi o mně hodně slyšel.
dlga_start:lord_start.3|No co,  {playername}...
dlga_lord_start:lord_start|{s42}
dlga_lord_start:lord_generic_mission_completed|Tvůj chirurg přesvědčil mého přítele, aby podstoupil operaci. Teď je vše v rukou božích a my se můžeme jen modlit, aby to dobře dopadlo. Tak či onak ti děkuji za možnost využít služeb tvého lékaře, {můj pane/milá paní}. Nikdy ti to nezapomenu.
dlga_lord_start:lord_generic_mission_completed.1|{s3} má smůlu, naše malá úmluva proti němu fungovala přímo výborně, {playername}. Ten pitomec přišel o jednoho ze svých nejvýznamnějších dvořanů a my jsme o krůček blíž ke dni, kdy ho srazíme na kolena. Na, tu máš, v měšci je {reg5} tolarů. Předpokládám, že ti nemusím připomínat, že kdybys chtěl, můžeš si vydělat i víc, mnohem víc...
dlga_lord_start:close_window|Taková jednoduchá věc a ty ji musíš zvorat, co? Vždyť jsem všechno naplánoval! Jediné, co bylo potřeba udělat, bylo zabít toho posla a už jsme mohli slavit vítězství. Ale to ne, ani nápad - na to jsi ty moc ušlechtilý!
dlga_lord_start:quest_meet_spy_in_enemy_town_completed|Máš nějaké nové zprávy o tom mém úkolu? Však víš, co myslím...
dlga_quest_meet_spy_in_enemy_town_completed:quest_meet_spy_in_enemy_town_completed_2|Mám ty papíry s sebou.
dlga_quest_meet_spy_in_enemy_town_completed_2:lord_pretalk|Á, výborně. Se schopnými lidmi je vždycky radost jednat. Tady je slíbená odměna.
dlga_lord_start:lord_pretalk|Výborná práce! Musím říct, že ne nadarmo nosíš jméno {playername}. Ty přepady kupeckých vozů rozhodně přilákaly jejich pozornost. Právě před chvílí mi přišla zpráva, že nám {s13} vyhlašuje válku! Teď tedy přišel čas sklidit ovoce naší pilné práce. Brzy se zmocníme zemí našeho nepřítele - ano, já a {playername}! Pamatuj na má slova - tahle válka z nás udělá opravdové boháče!
dlga_lord_start:lord_pretalk.1|Jak tě proboha mohlo napadnout, že by rozpoutat válku mohl být dobrý nápad? Pracovali jsme na těch plánech několik měsíců a teď to všechno přišlo nazmar! To ti nezapomenu, na to můžeš vzít jed - nikdy ti to nezapomenu. Jméno {playername} budu nadosmrti proklínat.
dlga_lord_start:lord_collect_debt_completed|Doneslo se mi, že se ti podařilo získat peníze, které mi dlužil {s7}. Už dávno bylo na čase ho trošku skřípnout. Nuže, slíbil jsem ti jednu pětinu z celkové částky, není-liž pravda? Vrať mi tedy jen můj podíl - {reg4} tolarů. Zbývajícíh {reg3} si můžeš nechat.
