str_no_string|NO STRING!
str_npc16_intro|你 想 只 花 十 泰 勒 就 让 我 加 入 你 的 队 伍 ？ 小 心 ， 我 手 上 有 把 锋 利 的 短 剑 。 
str_npc1_intro_response_1|不 ， 你 错 了 。 也 许 你 在 这 里 见 过 扎 格 沃 巴 上 校 吧 ？ 我 正 在 找 他 呢 。 
str_npc2_intro_response_1|没 ， 没 见 过 吧 。 我 叫 {playername}。 
str_npc3_intro_response_1|上 帝 保 佑 你 ， 神 父 ！ 你 为 什 么 会 来 酒 馆 逛 呢 ？ 
str_npc4_intro_response_1|如 果 遇 到 好 酒 友 ， 为 什 么 不 喝 点 烈 酒 呢 … … 
str_npc5_intro_response_1|好 的 ， 为 什 么 不 呢 ？ 那 么 ， 一 个 瑞 典 火 枪 兵 来 这 里 干 什 么 啊 ？ 
str_npc6_intro_response_1|也 许 吧 。 为 什 么 你 的 外 套 这 么 破 ， 哎 哟 ， 还 有 ， 看 看 这 根 长 斧 … … 你 是 逃 兵 吧 ？ 
str_npc7_intro_response_1|哦 ， 我 真 没 这 么 想 过 ！ 
str_npc8_intro_response_1|什 么 ， 你 说 什 么 ？ 
str_npc9_intro_response_1|你 一 定 是 认 错 人 了 ， 朋 友 。 
str_npc10_intro_response_1|伙 计 ， 这 什 么 名 字 啊 。 你 是 西 班 牙 人 ？ 
str_npc11_intro_response_1|我 想 不 起 来 。 不 过 ， 你 怎 么 了 ？ 
str_npc12_intro_response_1|水 蛭 ？ 你 是 做 什 么 的 ？ 医 生 ？ 
str_npc13_intro_response_1|有 意 思 。 我 还 以 为 满 月 时 才 是 算 命 的 最 好 时 机 。 
str_npc14_intro_response_1|看 来 你 很 了 解 葡 萄 酒 ， 是 么 ？ 
str_npc15_intro_response_1|千 万 别 这 样 ！ 我 刚 刚 以 为 你 有 什 么 事 要 告 诉 我 。 那 么 ， 你 叫 什 么 ？ 
str_npc16_intro_response_1|哦 ， 不 … … 恰 恰 相 反 ， 我 只 是 想 要 问 问 ， 我 能 为 你 做 什 么 吗 … … 
str_npc1_intro_response_2|现 在 不 是 花 心 思 回 忆 往 事 的 时 候 。 
str_npc2_intro_response_2|请 原 谅 ， 我 认 错 人 了 … … 
str_npc3_intro_response_2|呵 呵 ， 真 有 意 思 … … 快 走 吧 ， 神 父 ， 上 帝 会 提 供 … … 
str_npc4_intro_response_2|谢 谢 ， 可 是 ， 我 正 准 备 出 去 。 
str_npc5_intro_response_2|请 原 谅 ， 我 很 忙 。 
str_npc6_intro_response_2|外 表 可 是 会 骗 人 的 。 
str_npc7_intro_response_2|看 在 上 帝 的 份 上 ， 你 和 我 没 关 系 。 
str_npc8_intro_response_2|走 ， 离 开 这 里 ， 你 这 异 教 徒 。 我 听 不 懂 你 们 的 胡 言 乱 语 。 
str_npc9_intro_response_2|我 们 稍 后 再 谈 ， 朋 友 。 我 正 忙 着 呢 。 
str_npc10_intro_response_2|我 很 高 兴 。 我 们 会 再 见 面 的 。 
str_npc11_intro_response_2|请 原 谅 ， 我 现 在 忙 着 呢 。 
str_npc12_intro_response_2|拿 着 你 的 小 虫 子 滚 吧 ， 你 这 吸 血 恶 魔 ！ 
str_npc13_intro_response_2|我 可 没 时 间 玩 算 命 游 戏 ， 再 见 ！ 
str_npc14_intro_response_2|请 原 谅 ， 我 没 时 间 闲 聊 ， 祝 你 愉 快 … … 
str_npc15_intro_response_2|不 ， 不 ！ 我 走 人 … … 
str_npc16_intro_response_2|为 什 么 要 把 事 情 想 得 这 么 坏 呢 ？ 算 了 ， 我 走 人 。 
str_npc1_backstory_a|你 真 幸 运 。 我 就 是 扎 格 沃 巴 上 校 ！ 
str_npc2_backstory_a|我 是 古 老 的 瓦 拉 几 亚 王 族 的 最 后 一 名 幸 存 者 。 我 最 著 名 的 祖 先 ， 弗 拉 迪 斯 拉 夫 · 采 佩 什 ， 又 被 叫 作 德 拉 库 拉 ， 他 就 是 土 耳 其 人 痛 苦 的 根 源 ， 也 是 特 兰 西 瓦 尼 亚 的 主 人 ！ 
str_npc3_backstory_a|我 是 … … 我 该 怎 么 说 呢 … … 我 已 经 不 再 履 行 那 些 神 圣 的 职 责 了 。 
str_npc4_backstory_a|我 叫 马 麦 。 我 是 游 吟 诗 人 的 歌 曲 中 的 那 些 著 名 的 哥 萨 克 人 的 后 代 。 如 果 只 能 用 裤 子 ， 要 我 勒 死 十 个 波 兰 人 是 很 困 难 的 ， 不 过 ， 我 很 善 于 挥 舞 长 枪 。 
str_npc5_backstory_a|不 ， 我 被 解 职 了 ， 仅 仅 是 暂 时 解 职 。 
str_npc6_backstory_a|你 说 对 了 。 我 逃 了 — — 谁 不 会 逃 呢 ？ 我 来 自 图 拉 ， 这 些 年 来 ， 我 一 直 是 一 名 莫 斯 科 神 射 手 。 我 也 曾 是 很 有 名 的 猎 人 ， 从 森 林 里 带 猎 物 到 皇 宫 。 
str_npc7_backstory_a|葡 萄 酒 、 伏 特 加 酒 ， 或 者 荷 兰 杜 松 子 酒 — — 这 是 我 的 弱 点 。 只 要 喝 一 小 口 ， 我 就 浑 身 发 痒 。 
str_npc8_backstory_a|请 原 谅 ， {先 生 /夫 人 }， “ 伊 桑 梅 色 兹 ” 的 意 思 是 “ 你 还 活 着 吗 ” ， 这 是 一 种 问 候 语 ， 就 像 “ 你 好 吗 ” 。 
str_npc9_backstory_a|向 你 致 敬 ， 请 允 许 我 介 绍 下 自 己 — — 我 叫 阿 尔 吉 尔 达 斯 ， 我 更 愿 意 不 告 诉 你 我 的 姓 。 
str_npc10_backstory_a|我 是 一 个 古 老 家 族 的 继 承 人 ， 我 的 家 族 从 旧 世 界 延 续 到 新 世 界 。 从 收 复 失 地 运 动 起 ， 拉 布 斯 卡 多 氏 几 乎 参 加 了 每 一 场 战 争 。 
str_npc11_backstory_a|鞑 靼 可 汗 的 部 下 们 正 在 找 我 ， 我 耗 尽 了 三 匹 马 的 力 气 ， 才 逃 到 了 这 个 地 方 。 
str_npc12_backstory_a|我 来 自 基 辅 。 在 基 辅 - 布 拉 茨 克 学 院 学 习 过 ， 之 后 ， 我 成 为 一 名 医 生 。 我 曾 在 库 棱 尼 夫 斯 卡 部 落 行 医 ， 我 治 疗 那 些 哥 萨 克 人 的 酒 后 不 适 ， 提 供 放 血 疗 法 ， 包 扎 他 们 的 伤 口 。 如 果 我 没 遇 到 那 个 法 国 制 图 师 的 话 ， 我 会 过 得 很 惬 意 … … 他 叫 什 么 来 着 … … 纪 尧 姆 · 德 · 博 普 朗 。 他 在 路 过 基 辅 时 病 倒 了 ， 我 对 他 使 用 了 水 蛭 … … 
str_npc13_backstory_a|我 叫 奥 克 萨 娜 ， 是 个 占 卜 者 。 在 很 久 以 前 ， 这 些 法 术 就 在 我 的 家 族 代 代 相 传 ， 从 外 祖 母 到 外 孙 女 … … 
str_npc14_backstory_a|哦 ， 当 然 。 我 是 个 军 需 官 ， 我 的 职 位 是 瑞 典 国 王 给 的 。 或 者 ， 更 确 切 地 说 ， 我 曾 经 是 个 军 需 官 … … 
str_npc15_backstory_a|我 叫 瓦 尔 瓦 拉 ， 来 自 诺 夫 哥 罗 德 — — 在 成 为 寡 妇 前 ， 我 一 直 生 活 在 那 里 。 
str_npc16_backstory_a|被 冒 犯 了 ？ 我 ？ 相 信 我 ， 敢 冒 犯 我 的 人 都 不 可 能 活 在 这 世 上 。 
str_npc1_backstory_b|要 想 数 清 死 在 我 手 里 的 敌 人 的 数 目 ， 还 不 如 去 数 这 棵 树 上 有 多 少 片 叶 子 ； 如 果 我 的 头 发 和 我 杀 掉 的 家 伙 一 样 多 的 话 ， 我 的 理 发 师 早 就 发 财 了 。 如 有 半 句 虚 言 ， 叫 我 死 后 被 恶 魔 拖 走 … … 
str_npc2_backstory_b|匈 牙 利 国 王 是 瓦 拉 几 亚 人 不 共 戴 天 的 敌 人 ， 他 们 散 布 流 言 说 ， 我 的 祖 先 喜 欢 喝 血 ！ 这 些 流 言 已 经 成 为 了 我 们 家 族 的 祸 根 。 德 拉 库 拉 的 子 孙 们 离 开 了 特 兰 西 瓦 尼 亚 ， 我 是 在 边 城 卡 缅 涅 茨 长 大 的 。 而 现 在 ， 我 是 个 流 浪 者 。 这 不 是 我 想 要 的 生 活 … … 
str_npc3_backstory_b|我 是 斯 帕 索 库 科 茨 基 神 父 ， 里 加 的 主 教 给 了 我 一 个 小 型 的 乡 村 教 区 。 就 在 这 个 星 期 ， 主 教 派 教 堂 司 事 到 村 庄 来 检 查 。 我 做 了 星 期 天 的 弥 撒 之 后 ， 这 个 讨 厌 的 家 伙 来 到 我 的 房 间 。 他 问 我 曾 经 有 个 女 教 民 在 我 的 床 上 做 了 什 么 。 然 后 开 始 对 我 说 教 ； 说 什 么 不 应 该 一 边 布 道 ， 一 边 在 别 人 的 头 上 旋 转 香 炉 — — 我 忍 了 。 他 又 说 ， 什 么 祈 祷 应 该 以 “ 阿 门 ” 作 结 束 。 我 还 是 忍 了 。 后 来 ， 当 他 开 始 大 叫 说 ， 他 看 见 来 自 我 教 堂 的 物 品 在 里 加 集 市 上 卖 ， 我 忍 无 可 忍 了 ， 我 用 棍 子 狠 狠 地 揍 他 ， 他 差 点 就 被 我 打 死 了 。 
str_npc4_backstory_b|在 贝 列 斯 捷 切 科 战 役 期 间 ， 当 波 兰 人 和 克 里 米 亚 人 完 全 摧 毁 了 赫 麦 利 尼 茨 基 的 军 队 时 ， 我 被 鞑 靼 人 抓 住 了 。 他 们 把 我 带 到 了 卡 法 ， 让 我 当 土 耳 其 苏 丹 的 佣 兵 。 后 来 ， 我 杀 了 卫 兵 ， 逃 跑 了 。 
str_npc5_backstory_b|我 曾 在 伦 纳 特 · 托 尔 斯 滕 松 将 军 的 军 团 服 役 ， 他 可 是 全 瑞 典 最 优 秀 的 指 挥 官 。 我 参 加 过 扬 科 夫 战 役 ， 那 一 次 我 们 彻 底 击 败 了 最 优 秀 的 日 耳 曼 军 团 ！ 那 些 日 子 太 幸 福 了 ！ 
str_npc6_backstory_b|我 干 得 不 错 ， 或 者 说 ， 我 曾 经 干 得 不 错 ， 要 不 是 那 个 保 密 局 的 书 吏 的 话 … … 他 是 个 皮 包 骨 、 斜 眼 睛 、 有 着 山 羊 胡 子 的 家 伙 ， 他 盯 上 了 我 的 妻 子 。 那 个 下 流 的 畜 生 知 道 我 妻 子 对 我 很 忠 诚 ， 他 就 利 用 职 权 策 划 了 一 出 卑 鄙 的 骗 局 。 他 告 诉 负 责 狩 猎 的 官 吏 ， 我 曾 说 过 我 在 树 林 里 见 到 过 一 匹 头 上 有 角 的 马 。 而 我 们 的 陛 下 非 常 热 衷 于 各 种 稀 奇 动 物 ， 所 以 就 委 派 我 去 抓 捕 那 只 动 物 — — 去 与 不 去 ， 我 都 会 被 扔 进 监 狱 。 
str_npc7_backstory_b|我 叫 叶 利 谢 伊 ， 是 梁 赞 贵 族 斯 奇 巴 的 第 四 子 。 从 孩 提 时 代 起 ， 父 亲 就 想 培 养 我 成 为 战 士 。 我 学 会 了 骑 马 ， 手 枪 射 击 ， 以 及 剑 术 。 
str_npc8_backstory_b|我 是 巴 希 特 。 十 五 年 来 ， 我 都 是 贝 克 奇 撒 莱 的 刽 子 手 助 理 。 工 作 很 忙 ， 但 是 我 并 不 介 意 … … 直 到 新 可 汗 任 命 了 一 位 新 维 齐 尔 ， 问 题 才 出 现 。 
str_npc9_backstory_b|我 的 祖 先 在 十 四 世 纪 末 从 阿 尔 吉 尔 达 斯 大 公 那 里 得 到 了 这 个 名 号 。 由 于 作 战 英 勇 ， 他 得 到 了 布 良 斯 克 镇 附 近 的 大 量 土 地 。 从 那 一 天 起 ， 我 们 家 族 的 所 有 长 子 都 享 有 这 个 名 字 。 我 们 家 族 忠 心 地 侍 奉 了 立 陶 宛 大 公 三 个 世 纪 ， 这 期 间 ， 这 片 土 地 一 直 是 立 陶 宛 与 俄 国 间 的 一 个 争 端 。 我 的 地 产 慢 慢 衰 退 了 ， 但 我 仍 然 是 它 的 主 人 。 可 是 ， 最 近 莫 斯 科 的 沙 皇 把 它 赐 给 他 的 一 个 贵 族 。 
str_npc10_backstory_b|我 是 受 拉 齐 维 乌 亲 王 的 邀 请 来 这 里 的 。 我 先 是 在 他 的 近 卫 军 团 中 服 役 ， 之 后 是 在 一 支 步 兵 队 。 我 在 战 场 上 表 现 杰 出 ， 亲 王 甚 至 考 虑 让 我 指 挥 一 个 团 … … 
str_npc11_backstory_b|我 是 诺 盖 部 落 的 主 人 那 海 米 儿 咱 。 我 身 体 里 流 动 着 成 吉 思 汗 的 血 ， 我 的 祖 先 与 莫 斯 科 的 鞑 靼 人 也 有 联 系 。 你 无 法 想 象 ， 看 到 那 个 出 身 卑 贱 的 格 莱 伊 统 治 着 克 里 米 亚 汗 国 ， 我 是 多 么 地 愤 怒 ！ 我 甚 至 还 给 他 们 进 过 贡 — — 真 是 耻 辱 啊 ！ 
str_npc12_backstory_b|那 个 法 国 人 无 疑 很 爱 说 话 。 我 在 治 疗 他 时 … … 他 说 佩 列 亚 斯 拉 夫 的 樱 桃 树 只 会 长 到 腰 部 那 么 高 ， 乌 克 兰 的 河 水 中 的 龙 虾 几 乎 有 猫 那 么 大 ！ 还 说 鞑 靼 人 的 小 孩 生 下 来 的 时 候 眼 睛 看 不 见 东 西 ， 就 像 小 狗 崽 一 样 ， 只 有 在 第 二 个 星 期 才 会 睁 眼 … … 博 普 朗 还 告 诉 我 说 ， 谢 契 的 哥 萨 克 人 使 用 伏 特 加 酒 和 火 药 的 混 合 液 来 治 疗 发 烧 … … 
str_npc13_backstory_b|我 会 制 作 春 药 、 算 命 ， 还 会 做 法 来 祈 求 在 战 争 时 有 好 运 。 我 也 善 于 占 卜 和 治 疗 马 匹 。 
str_npc14_backstory_b|我 叫 英 格 丽 ， 来 自 雷 瓦 尔 。 如 果 你 想 以 低 得 惊 人 的 价 格 买 到 给 养 ， 或 者 你 想 以 标 准 价 格 的 三 倍 卖 掉 你 的 货 物 ， 那 么 我 就 是 你 需 要 的 人 ！ 我 曾 经 为 卡 尔 · 古 斯 塔 夫 的 宫 廷 军 团 提 供 过 所 有 的 食 物 和 葡 萄 酒 — — 每 个 人 都 对 我 十 分 满 意 。 当 然 ， 除 了 我 的 竞 争 对 手 ！ 有 一 天 ， 那 些 杂 种 偷 换 了 我 的 一 个 啤 酒 桶 ， 结 果 宫 廷 军 团 的 人 喝 到 的 竟 然 是 马 尿 — — 正 好 那 天 还 是 国 王 的 生 日 ！ 你 说 倒 霉 不 倒 霉 。 所 以 我 现 在 一 无 所 有 ， 不 管 我 喜 不 喜 欢 ， 反 正 我 现 在 像 小 鸟 一 样 自 由 。 
str_npc15_backstory_b|我 丈 夫 在 迷 上 了 蜂 蜜 酒 之 后 ， 就 开 始 打 我 。 他 经 常 喝 得 酩 酊 大 醉 才 回 家 ， 然 后 直 接 取 下 皮 带 … … 嗯 ， 有 一 天 ， 我 再 也 受 不 了 了 ， 他 打 我 时 ， 我 正 在 厨 房 忙 着 擀 面 … … 我 用 擀 面 杖 给 他 当 头 一 击 — — 他 的 天 灵 盖 就 碎 了 。 
str_npc16_backstory_b|我 出 生 在 卡 法 。 我 十 四 岁 时 ， 我 离 开 父 母 ， 去 了 伊 斯 坦 布 尔 接 受 护 卫 训 练 。 十 八 岁 时 ， 我 成 为 了 苏 丹 爱 妻 的 护 卫 。 可 后 来 ， 我 保 护 的 对 象 冒 犯 了 那 苏 丹 ， 太 监 勒 死 了 她 。 我 就 被 送 回 了 卡 法 ， 不 是 送 我 回 家 ， 是 送 我 去 奴 隶 市 场 ， 我 被 卖 了 。 
str_npc1_backstory_c|我 看 你 正 准 备 去 打 仗 。 除 非 我 的 脚 长 出 根 来 扎 进 泥 土 里 ， 只 有 这 样 才 能 阻 止 我 不 去 — — 哦 ， 即 使 这 样 我 也 会 把 它 们 从 泥 土 里 拔 出 来 ！ 我 有 一 种 强 烈 的 冲 动 ， 想 要 再 次 将 那 些 瑞 典 佬 抓 来 食 肉 寝 皮 ！ 简 直 就 像 饿 狼 渴 望 着 羊 羔 的 血 肉 一 样 ！ 噢 ！ 这 些 无 赖 ！ 一 定 是 有 跳 蚤 钻 进 了 他 们 的 紧 身 长 袜 ， 狠 狠 的 咬 了 他 们 的 大 腿 ， 否 则 他 们 怎 么 不 安 分 的 呆 在 家 里 ， 非 要 跑 来 强 占 不 属 于 他 们 的 土 地 呢 … 
str_npc2_backstory_c|几 年 前 ， 赫 麦 利 尼 茨 基 的 军 队 对 卡 缅 涅 茨 发 起 了 围 攻 。 很 快 ， 一 场 瘟 疫 袭 击 了 哥 萨 克 人 的 营 地 ， 他 们 就 撤 退 了 。 但 可 怕 的 瘟 疫 也 带 走 了 许 多 市 民 的 生 命 ， 包 括 我 父 母 。 我 当 时 是 城 镇 卫 队 的 队 长 ， 我 只 能 在 日 落 后 才 有 时 间 去 给 父 母 扫 墓 ， 我 那 时 候 真 忙 啊 。 之 后 那 个 墓 园 守 卫 在 酒 馆 里 说 起 了 这 事 ， 他 还 虚 构 了 一 些 荒 诞 不 经 的 故 事 ， 包 括 掘 墓 之 类 的 。 而 那 些 商 人 们 ， 他 们 的 脑 子 被 战 争 和 瘟 疫 吓 坏 了 ， 他 们 指 控 我 犯 了 不 可 饶 恕 的 罪 ， 非 要 致 我 于 死 地 。 我 逃 离 城 市 时 ， 我 只 来 得 及 带 走 剑 和 一 本 兵 法 著 作 。 
str_npc3_backstory_c|主 教 获 悉 后 ， 派 了 一 队 佣 兵 来 抓 我 。 在 他 们 来 之 前 ， 我 就 带 着 财 物 逃 到 了 树 林 里 。 很 快 ， 我 发 现 我 已 经 不 属 于 教 会 了 。 
str_npc4_backstory_c|当 我 回 到 家 乡 ， 我 看 见 在 谢 契 ， 一 切 都 变 了 。 
str_npc5_backstory_c|我 们 的 军 队 在 波 兰 的 一 座 繁 荣 的 城 镇 休 整 ， 卡 尔 国 王 允 许 他 的 士 兵 们 放 松 一 下 。 之 后 ， 有 人 说 我 把 戟 卖 给 了 商 人 。 这 完 全 是 谎 言 ！ 我 是 说 ， 我 想 不 起 有 这 样 的 事 … … 这 话 后 来 传 到 军 团 指 挥 官 那 里 ， 我 就 被 解 职 了 。 但 我 没 有 放 弃 重 新 被 征 募 的 希 望 。 我 准 备 了 一 份 申 请 书 ， 我 会 亲 手 把 它 交 给 卡 尔 国 王 。 不 过 ， 我 们 威 严 的 君 主 的 住 处 随 着 军 队 而 移 动 。 我 为 了 追 赶 军 队 ， 几 乎 花 光 了 所 有 的 积 蓄 。 
str_npc6_backstory_c|如 果 我 什 么 都 不 做 … … 我 就 会 在 监 狱 中 度 过 余 生 ， 而 我 的 妻 子 就 会 躺 在 那 个 下 流 书 吏 的 床 上 。 所 以 我 拿 起 了 我 祖 父 的 长 斧 ， 直 奔 那 个 书 吏 的 家 ， 像 杀 猪 一 样 地 解 决 了 他 。 然 后 我 偷 偷 把 我 的 妻 子 纳 斯 塔 西 娅 送 去 了 阿 斯 特 拉 罕 的 远 亲 那 里 。 
str_npc7_backstory_c|十 五 岁 时 ， 我 父 亲 带 我 到 莫 斯 科 。 我 加 入 新 军 。 我 只 在 那 里 服 役 了 一 个 月 ， 因 为 在 一 次 宴 会 上 ， 我 拒 绝 跟 长 官 喝 酒 ， 所 有 人 都 不 理 我 了 。 我 曾 试 图 找 别 的 工 作 ， 可 是 在 莫 斯 科 ， 谁 会 勉 强 接 受 一 名 禁 酒 主 义 者 呢 ？ 
str_npc8_backstory_c|老 维 齐 尔 被 判 了 死 刑 ， 我 一 边 哭 泣 ， 一 边 用 丝 线 勒 死 了 他 。 新 维 齐 尔 是 个 吝 啬 鬼 ， 就 像 你 们 常 见 的 那 些 伊 斯 坦 布 尔 的 钱 庄 老 板 一 样 ！ 他 决 定 ， 刽 子 手 不 需 要 助 手 ， 所 以 我 失 业 了 。 我 只 能 尽 我 所 能 为 自 己 挣 面 包 吃 。 给 市 场 里 的 屠 夫 们 当 助 手 ， 在 屠 宰 场 切 割 动 物 的 尸 体 。 最 卑 贱 的 一 次 ， 我 甚 至 在 一 个 哥 萨 克 农 场 接 受 了 一 份 杀 猪 的 工 作 — — 就 为 了 十 泰 勒 ！ 魔 王 指 责 那 个 畜 生 ， 安 拉 诅 咒 他 … … 
str_npc9_backstory_c|我 祖 父 的 宝 剑 和 我 的 骑 士 荣 誉 就 是 我 的 全 部 家 当 。 
str_npc10_backstory_c|如 同 法 国 人 所 说 ， “ 红 颜 是 祸 水 ” 。 就 在 这 附 近 ， 我 遇 到 了 一 位 美 丽 的 基 辅 女 士 ， 为 了 她 ， 我 马 上 退 役 了 ， 还 租 了 一 个 宅 子 ， 我 们 就 在 那 里 过 着 二 人 世 界 。 弹 指 一 挥 间 ， 三 个 月 过 去 了 ， 我 的 钱 用 完 了 ， 我 被 房 东 赶 了 出 来 — — 而 那 位 女 士 很 快 就 和 一 个 碰 巧 遇 到 的 毛 皮 贩 子 跑 了 。 
str_npc11_backstory_c|我 不 想 再 这 样 苟 且 的 活 着 ， 所 以 我 赶 走 了 可 汗 的 税 吏 。 两 周 后 ， 鞑 靼 可 汗 的 大 军 沿 着 皮 里 柯 普 附 近 的 第 聂 伯 河 来 到 了 我 的 草 原 。 我 别 无 选 择 ， 只 有 逃 跑 。 
str_npc12_backstory_c|第 二 天 ， 我 被 一 位 患 病 的 哥 萨 克 上 校 叫 到 库 棱 尼 夫 斯 卡 去 了 ， 我 给 他 做 了 那 样 的 治 疗 。 那 可 怜 的 老 兄 喝 下 了 我 的 药 水 ， 然 后 发 疯 似 的 大 叫 — — 叫 了 一 整 天 ， 直 到 他 晚 上 死 去 。 是 火 药 中 的 那 些 硝 石 烧 了 他 的 肠 子 。 ^库 棱 尼 夫 斯 卡 人 知 道 这 个 后 ， 派 了 几 乎 一 整 支 军 团 来 搜 寻 我 ， 说 要 把 我 的 皮 用 来 做 鼓 。 
