str_no_string|NO STRING!
str_npc13_intro|如 果 你 想 找 人 算 命 ， 你 來 得 可 不 是 時 候 ， 我 只 在 新 月 的 時 候 算 命 。 
str_npc14_intro|{先 生 /夫 人 }， 這 裡 的 葡 萄 酒 真 是 惡 心 ， 對 吧 ？ 
str_npc15_intro|你 看 什 麼 看 ？ 想 嘗 嘗 我 的 擀 面 杖 嗎 ？ 
str_npc16_intro|你 想 只 花 十 泰 勒 就 讓 我 加 入 你 的 隊 伍 ？ 小 心 ， 我 手 上 有 把 鋒 利 的 短 劍 。 
str_npc1_intro_response_1|不 ， 你 錯 了 。 也 許 你 在 這 裡 見 過 扎 格 沃 巴 上 校 吧 ？ 我 正 在 找 他 呢 。 
str_npc2_intro_response_1|沒 ， 沒 見 過 吧 。 我 叫 {playername}。 
str_npc3_intro_response_1|上 帝 保 佑 你 ， 神 父 ！ 你 為 什 麼 會 來 酒 館 逛 呢 ？ 
str_npc4_intro_response_1|如 果 遇 到 好 酒 友 ， 為 什 麼 不 喝 點 烈 酒 呢 … … 
str_npc5_intro_response_1|好 的 ， 為 什 麼 不 呢 ？ 那 麼 ， 一 個 瑞 典 火 槍 兵 來 這 裡 干 什 麼 啊 ？ 
str_npc6_intro_response_1|也 許 吧 。 為 什 麼 你 的 外 套 這 麼 破 ， 哎 喲 ， 還 有 ， 看 看 這 根 長 斧 … … 你 是 逃 兵 吧 ？ 
str_npc7_intro_response_1|哦 ， 我 真 沒 這 麼 想 過 ！ 
str_npc8_intro_response_1|什 麼 ， 你 說 什 麼 ？ 
str_npc9_intro_response_1|你 一 定 是 認 錯 人 了 ， 朋 友 。 
str_npc10_intro_response_1|伙 計 ， 這 什 麼 名 字 啊 。 你 是 西 班 牙 人 ？ 
str_npc11_intro_response_1|我 想 不 起 來 。 不 過 ， 你 怎 麼 了 ？ 
str_npc12_intro_response_1|水 蛭 ？ 你 是 做 什 麼 的 ？ 醫 生 ？ 
str_npc13_intro_response_1|有 意 思 。 我 還 以 為 滿 月 時 才 是 算 命 的 最 好 時 機 。 
str_npc14_intro_response_1|看 來 你 很 了 解 葡 萄 酒 ， 是 麼 ？ 
str_npc15_intro_response_1|千 萬 別 這 樣 ！ 我 剛 剛 以 為 你 有 什 麼 事 要 告 訴 我 。 那 麼 ， 你 叫 什 麼 ？ 
str_npc16_intro_response_1|哦 ， 不 … … 恰 恰 相 反 ， 我 只 是 想 要 問 問 ， 我 能 為 你 做 什 麼 嗎 … … 
str_npc1_intro_response_2|現 在 不 是 花 心 思 回 憶 往 事 的 時 候 。 
str_npc2_intro_response_2|請 原 諒 ， 我 認 錯 人 了 … … 
str_npc3_intro_response_2|呵 呵 ， 真 有 意 思 … … 快 走 吧 ， 神 父 ， 上 帝 會 提 供 … … 
str_npc4_intro_response_2|謝 謝 ， 可 是 ， 我 正 准 備 出 去 。 
str_npc5_intro_response_2|請 原 諒 ， 我 很 忙 。 
str_npc6_intro_response_2|外 表 可 是 會 騙 人 的 。 
str_npc7_intro_response_2|看 在 上 帝 的 份 上 ， 你 和 我 沒 關 系 。 
str_npc8_intro_response_2|走 ， 離 開 這 裡 ， 你 這 異 教 徒 。 我 聽 不 懂 你 們 的 胡 言 亂 語 。 
str_npc9_intro_response_2|我 們 稍 後 再 談 ， 朋 友 。 我 正 忙 著 呢 。 
str_npc10_intro_response_2|我 很 高 興 。 我 們 會 再 見 面 的 。 
str_npc11_intro_response_2|請 原 諒 ， 我 現 在 忙 著 呢 。 
str_npc12_intro_response_2|拿 著 你 的 小 蟲 子 滾 吧 ， 你 這 吸 血 惡 魔 ！ 
str_npc13_intro_response_2|我 可 沒 時 間 玩 算 命 游 戲 ， 再 見 ！ 
str_npc14_intro_response_2|請 原 諒 ， 我 沒 時 間 閒 聊 ， 祝 你 愉 快 … … 
str_npc15_intro_response_2|不 ， 不 ！ 我 走 人 … … 
str_npc16_intro_response_2|為 什 麼 要 把 事 情 想 得 這 麼 壞 呢 ？ 算 了 ， 我 走 人 。 
str_npc1_backstory_a|你 真 幸 運 。 我 就 是 扎 格 沃 巴 上 校 ！ 
str_npc2_backstory_a|我 是 古 老 的 瓦 拉 幾 亞 王 族 的 最 後 一 名 幸 存 者 。 我 最 著 名 的 祖 先 ， 弗 拉 迪 斯 拉 夫 · 采 佩 什 ， 又 被 叫 作 德 拉 庫 拉 ， 他 就 是 土 耳 其 人 痛 苦 的 根 源 ， 也 是 特 蘭 西 瓦 尼 亞 的 主 人 ！ 
str_npc3_backstory_a|我 是 … … 我 該 怎 麼 說 呢 … … 我 已 經 不 再 履 行 那 些 神 聖 的 職 責 了 。 
str_npc4_backstory_a|我 叫 馬 麥 。 我 是 游 吟 詩 人 的 歌 曲 中 的 那 些 著 名 的 哥 薩 克 人 的 後 代 。 如 果 只 能 用 褲 子 ， 要 我 勒 死 十 個 波 蘭 人 是 很 困 難 的 ， 不 過 ， 我 很 善 於 揮 舞 長 槍 。 
str_npc5_backstory_a|不 ， 我 被 解 職 了 ， 僅 僅 是 暫 時 解 職 。 
str_npc6_backstory_a|你 說 對 了 。 我 逃 了 — — 誰 不 會 逃 呢 ？ 我 來 自 圖 拉 ， 這 些 年 來 ， 我 一 直 是 一 名 莫 斯 科 神 射 手 。 我 也 曾 是 很 有 名 的 獵 人 ， 從 森 林 裡 帶 獵 物 到 皇 宮 。 
str_npc7_backstory_a|葡 萄 酒 、 伏 特 加 酒 ， 或 者 荷 蘭 杜 松 子 酒 — — 這 是 我 的 弱 點 。 只 要 喝 一 小 口 ， 我 就 渾 身 發 癢 。 
str_npc8_backstory_a|請 原 諒 ， {先 生 /夫 人 }， 「 伊 桑 梅 色 茲 」 的 意 思 是 「 你 還 活 著 嗎 」 ， 這 是 一 種 問 候 語 ， 就 像 「 你 好 嗎 」 。 
str_npc9_backstory_a|向 你 致 敬 ， 請 允 許 我 介 紹 下 自 己 — — 我 叫 阿 爾 吉 爾 達 斯 ， 我 更 願 意 不 告 訴 你 我 的 姓 。 
str_npc10_backstory_a|我 是 一 個 古 老 家 族 的 繼 承 人 ， 我 的 家 族 從 舊 世 界 延 續 到 新 世 界 。 從 收 復 失 地 運 動 起 ， 拉 布 斯 卡 多 氏 幾 乎 參 加 了 每 一 場 戰 爭 。 
str_npc11_backstory_a|韃 靼 可 汗 的 部 下 們 正 在 找 我 ， 我 耗 盡 了 三 匹 馬 的 力 氣 ， 才 逃 到 了 這 個 地 方 。 
str_npc12_backstory_a|我 來 自 基 輔 。 在 基 輔 - 布 拉 茨 克 學 院 學 習 過 ， 之 後 ， 我 成 為 一 名 醫 生 。 我 曾 在 庫 稜 尼 夫 斯 卡 部 落 行 醫 ， 我 治 療 那 些 哥 薩 克 人 的 酒 後 不 適 ， 提 供 放 血 療 法 ， 包 扎 他 們 的 傷 口 。 如 果 我 沒 遇 到 那 個 法 國 制 圖 師 的 話 ， 我 會 過 得 很 愜 意 … … 他 叫 什 麼 來 著 … … 紀 堯 姆 · 德 · 博 普 朗 。 他 在 路 過 基 輔 時 病 倒 了 ， 我 對 他 使 用 了 水 蛭 … … 
str_npc13_backstory_a|我 叫 奧 克 薩 娜 ， 是 個 占 卜 者 。 在 很 久 以 前 ， 這 些 法 術 就 在 我 的 家 族 代 代 相 傳 ， 從 外 祖 母 到 外 孫 女 … … 
str_npc14_backstory_a|哦 ， 當 然 。 我 是 個 軍 需 官 ， 我 的 職 位 是 瑞 典 國 王 給 的 。 或 者 ， 更 確 切 地 說 ， 我 曾 經 是 個 軍 需 官 … … 
str_npc15_backstory_a|我 叫 瓦 爾 瓦 拉 ， 來 自 諾 夫 哥 羅 德 — — 在 成 為 寡 婦 前 ， 我 一 直 生 活 在 那 裡 。 
str_npc16_backstory_a|被 冒 犯 了 ？ 我 ？ 相 信 我 ， 敢 冒 犯 我 的 人 都 不 可 能 活 在 這 世 上 。 
str_npc1_backstory_b|要 想 數 清 死 在 我 手 裡 的 敵 人 的 數 目 ， 還 不 如 去 數 這 棵 樹 上 有 多 少 片 葉 子 ； 如 果 我 的 頭 發 和 我 殺 掉 的 家 伙 一 樣 多 的 話 ， 我 的 理 發 師 早 就 發 財 了 。 如 有 半 句 虛 言 ， 叫 我 死 後 被 惡 魔 拖 走 … … 
str_npc2_backstory_b|匈 牙 利 國 王 是 瓦 拉 幾 亞 人 不 共 戴 天 的 敵 人 ， 他 們 散 布 流 言 說 ， 我 的 祖 先 喜 歡 喝 血 ！ 這 些 流 言 已 經 成 為 了 我 們 家 族 的 禍 根 。 德 拉 庫 拉 的 子 孫 們 離 開 了 特 蘭 西 瓦 尼 亞 ， 我 是 在 邊 城 卡 緬 涅 茨 長 大 的 。 而 現 在 ， 我 是 個 流 浪 者 。 這 不 是 我 想 要 的 生 活 … … 
str_npc3_backstory_b|我 是 斯 帕 索 庫 科 茨 基 神 父 ， 裡 加 的 主 教 給 了 我 一 個 小 型 的 鄉 村 教 區 。 就 在 這 個 星 期 ， 主 教 派 教 堂 司 事 到 村 莊 來 檢 查 。 我 做 了 星 期 天 的 彌 撒 之 後 ， 這 個 討 厭 的 家 伙 來 到 我 的 房 間 。 他 問 我 曾 經 有 個 女 教 民 在 我 的 床 上 做 了 什 麼 。 然 後 開 始 對 我 說 教 ； 說 什 麼 不 應 該 一 邊 布 道 ， 一 邊 在 別 人 的 頭 上 旋 轉 香 爐 — — 我 忍 了 。 他 又 說 ， 什 麼 祈 禱 應 該 以 「 阿 門 」 作 結 束 。 我 還 是 忍 了 。 後 來 ， 當 他 開 始 大 叫 說 ， 他 看 見 來 自 我 教 堂 的 物 品 在 裡 加 集 市 上 賣 ， 我 忍 無 可 忍 了 ， 我 用 棍 子 狠 狠 地 揍 他 ， 他 差 點 就 被 我 打 死 了 。 
str_npc4_backstory_b|在 貝 列 斯 捷 切 科 戰 役 期 間 ， 當 波 蘭 人 和 克 裡 米 亞 人 完 全 摧 毀 了 赫 麥 利 尼 茨 基 的 軍 隊 時 ， 我 被 韃 靼 人 抓 住 了 。 他 們 把 我 帶 到 了 卡 法 ， 讓 我 當 土 耳 其 蘇 丹 的 傭 兵 。 後 來 ， 我 殺 了 衛 兵 ， 逃 跑 了 。 
str_npc5_backstory_b|我 曾 在 倫 納 特 · 托 爾 斯 滕 松 將 軍 的 軍 團 服 役 ， 他 可 是 全 瑞 典 最 優 秀 的 指 揮 官 。 我 參 加 過 揚 科 夫 戰 役 ， 那 一 次 我 們 徹 底 擊 敗 了 最 優 秀 的 日 耳 曼 軍 團 ！ 那 些 日 子 太 幸 福 了 ！ 
str_npc6_backstory_b|我 干 得 不 錯 ， 或 者 說 ， 我 曾 經 干 得 不 錯 ， 要 不 是 那 個 保 密 局 的 書 吏 的 話 … … 他 是 個 皮 包 骨 、 斜 眼 睛 、 有 著 山 羊 胡 子 的 家 伙 ， 他 盯 上 了 我 的 妻 子 。 那 個 下 流 的 畜 生 知 道 我 妻 子 對 我 很 忠 誠 ， 他 就 利 用 職 權 策 劃 了 一 出 卑 鄙 的 騙 局 。 他 告 訴 負 責 狩 獵 的 官 吏 ， 我 曾 說 過 我 在 樹 林 裡 見 到 過 一 匹 頭 上 有 角 的 馬 。 而 我 們 的 陛 下 非 常 熱 衷 於 各 種 稀 奇 動 物 ， 所 以 就 委 派 我 去 抓 捕 那 只 動 物 — — 去 與 不 去 ， 我 都 會 被 扔 進 監 獄 。 
str_npc7_backstory_b|我 叫 葉 利 謝 伊 ， 是 梁 贊 貴 族 斯 奇 巴 的 第 四 子 。 從 孩 提 時 代 起 ， 父 親 就 想 培 養 我 成 為 戰 士 。 我 學 會 了 騎 馬 ， 手 槍 射 擊 ， 以 及 劍 術 。 
str_npc8_backstory_b|我 是 巴 希 特 。 十 五 年 來 ， 我 都 是 貝 克 奇 撒 萊 的 劊 子 手 助 理 。 工 作 很 忙 ， 但 是 我 並 不 介 意 … … 直 到 新 可 汗 任 命 了 一 位 新 維 齊 爾 ， 問 題 才 出 現 。 
str_npc9_backstory_b|我 的 祖 先 在 十 四 世 紀 末 從 阿 爾 吉 爾 達 斯 大 公 那 裡 得 到 了 這 個 名 號 。 由 於 作 戰 英 勇 ， 他 得 到 了 布 良 斯 克 鎮 附 近 的 大 量 土 地 。 從 那 一 天 起 ， 我 們 家 族 的 所 有 長 子 都 享 有 這 個 名 字 。 我 們 家 族 忠 心 地 侍 奉 了 立 陶 宛 大 公 三 個 世 紀 ， 這 期 間 ， 這 片 土 地 一 直 是 立 陶 宛 與 俄 國 間 的 一 個 爭 端 。 我 的 地 產 慢 慢 衰 退 了 ， 但 我 仍 然 是 它 的 主 人 。 可 是 ， 最 近 莫 斯 科 的 沙 皇 把 它 賜 給 他 的 一 個 貴 族 。 
str_npc10_backstory_b|我 是 受 拉 齊 維 烏 親 王 的 邀 請 來 這 裡 的 。 我 先 是 在 他 的 近 衛 軍 團 中 服 役 ， 之 後 是 在 一 支 步 兵 隊 。 我 在 戰 場 上 表 現 傑 出 ， 親 王 甚 至 考 慮 讓 我 指 揮 一 個 團 … … 
str_npc11_backstory_b|我 是 諾 蓋 部 落 的 主 人 那 海 米 兒 咱 。 我 身 體 裡 流 動 著 成 吉 思 汗 的 血 ， 我 的 祖 先 與 莫 斯 科 的 韃 靼 人 也 有 聯 系 。 你 無 法 想 象 ， 看 到 那 個 出 身 卑 賤 的 格 萊 伊 統 治 著 克 裡 米 亞 汗 國 ， 我 是 多 麼 地 憤 怒 ！ 我 甚 至 還 給 他 們 進 過 貢 — — 真 是 恥 辱 啊 ！ 
str_npc12_backstory_b|那 個 法 國 人 無 疑 很 愛 說 話 。 我 在 治 療 他 時 … … 他 說 佩 列 亞 斯 拉 夫 的 櫻 桃 樹 只 會 長 到 腰 部 那 麼 高 ， 烏 克 蘭 的 河 水 中 的 龍 蝦 幾 乎 有 貓 那 麼 大 ！ 還 說 韃 靼 人 的 小 孩 生 下 來 的 時 候 眼 睛 看 不 見 東 西 ， 就 像 小 狗 崽 一 樣 ， 只 有 在 第 二 個 星 期 才 會 睜 眼 … … 博 普 朗 還 告 訴 我 說 ， 謝 契 的 哥 薩 克 人 使 用 伏 特 加 酒 和 火 藥 的 混 合 液 來 治 療 發 燒 … … 
str_npc13_backstory_b|我 會 制 作 春 藥 、 算 命 ， 還 會 做 法 來 祈 求 在 戰 爭 時 有 好 運 。 我 也 善 於 占 卜 和 治 療 馬 匹 。 
str_npc14_backstory_b|我 叫 英 格 麗 ， 來 自 雷 瓦 爾 。 如 果 你 想 以 低 得 驚 人 的 價 格 買 到 給 養 ， 或 者 你 想 以 標 准 價 格 的 三 倍 賣 掉 你 的 貨 物 ， 那 麼 我 就 是 你 需 要 的 人 ！ 我 曾 經 為 卡 爾 · 古 斯 塔 夫 的 宮 廷 軍 團 提 供 過 所 有 的 食 物 和 葡 萄 酒 — — 每 個 人 都 對 我 十 分 滿 意 。 當 然 ， 除 了 我 的 競 爭 對 手 ！ 有 一 天 ， 那 些 雜 種 偷 換 了 我 的 一 個 啤 酒 桶 ， 結 果 宮 廷 軍 團 的 人 喝 到 的 竟 然 是 馬 尿 — — 正 好 那 天 還 是 國 王 的 生 日 ！ 你 說 倒 霉 不 倒 霉 。 所 以 我 現 在 一 無 所 有 ， 不 管 我 喜 不 喜 歡 ， 反 正 我 現 在 像 小 鳥 一 樣 自 由 。 
str_npc15_backstory_b|我 丈 夫 在 迷 上 了 蜂 蜜 酒 之 後 ， 就 開 始 打 我 。 他 經 常 喝 得 酩 酊 大 醉 才 回 家 ， 然 後 直 接 取 下 皮 帶 … … 嗯 ， 有 一 天 ， 我 再 也 受 不 了 了 ， 他 打 我 時 ， 我 正 在 廚 房 忙 著 擀 面 … … 我 用 擀 面 杖 給 他 當 頭 一 擊 — — 他 的 天 靈 蓋 就 碎 了 。 
str_npc16_backstory_b|我 出 生 在 卡 法 。 我 十 四 歲 時 ， 我 離 開 父 母 ， 去 了 伊 斯 坦 布 爾 接 受 護 衛 訓 練 。 十 八 歲 時 ， 我 成 為 了 蘇 丹 愛 妻 的 護 衛 。 可 後 來 ， 我 保 護 的 對 象 冒 犯 了 那 蘇 丹 ， 太 監 勒 死 了 她 。 我 就 被 送 回 了 卡 法 ， 不 是 送 我 回 家 ， 是 送 我 去 奴 隸 市 場 ， 我 被 賣 了 。 
str_npc1_backstory_c|我 看 你 正 准 備 去 打 仗 。 除 非 我 的 腳 長 出 根 來 扎 進 泥 土 裡 ， 只 有 這 樣 才 能 阻 止 我 不 去 — — 哦 ， 即 使 這 樣 我 也 會 把 它 們 從 泥 土 裡 拔 出 來 ！ 我 有 一 種 強 烈 的 沖 動 ， 想 要 再 次 將 那 些 瑞 典 佬 抓 來 食 肉 寢 皮 ！ 簡 直 就 像 餓 狼 渴 望 著 羊 羔 的 血 肉 一 樣 ！ 噢 ！ 這 些 無 賴 ！ 一 定 是 有 跳 蚤 鑽 進 了 他 們 的 緊 身 長 襪 ， 狠 狠 的 咬 了 他 們 的 大 腿 ， 否 則 他 們 怎 麼 不 安 分 的 呆 在 家 裡 ， 非 要 跑 來 強 占 不 屬 於 他 們 的 土 地 呢 … 
str_npc2_backstory_c|幾 年 前 ， 赫 麥 利 尼 茨 基 的 軍 隊 對 卡 緬 涅 茨 發 起 了 圍 攻 。 很 快 ， 一 場 瘟 疫 襲 擊 了 哥 薩 克 人 的 營 地 ， 他 們 就 撤 退 了 。 但 可 怕 的 瘟 疫 也 帶 走 了 許 多 市 民 的 生 命 ， 包 括 我 父 母 。 我 當 時 是 城 鎮 衛 隊 的 隊 長 ， 我 只 能 在 日 落 後 才 有 時 間 去 給 父 母 掃 墓 ， 我 那 時 候 真 忙 啊 。 之 後 那 個 墓 園 守 衛 在 酒 館 裡 說 起 了 這 事 ， 他 還 虛 構 了 一 些 荒 誕 不 經 的 故 事 ， 包 括 掘 墓 之 類 的 。 而 那 些 商 人 們 ， 他 們 的 腦 子 被 戰 爭 和 瘟 疫 嚇 壞 了 ， 他 們 指 控 我 犯 了 不 可 饒 恕 的 罪 ， 非 要 致 我 於 死 地 。 我 逃 離 城 市 時 ， 我 只 來 得 及 帶 走 劍 和 一 本 兵 法 著 作 。 
str_npc3_backstory_c|主 教 獲 悉 後 ， 派 了 一 隊 傭 兵 來 抓 我 。 在 他 們 來 之 前 ， 我 就 帶 著 財 物 逃 到 了 樹 林 裡 。 很 快 ， 我 發 現 我 已 經 不 屬 於 教 會 了 。 
str_npc4_backstory_c|當 我 回 到 家 鄉 ， 我 看 見 在 謝 契 ， 一 切 都 變 了 。 
str_npc5_backstory_c|我 們 的 軍 隊 在 波 蘭 的 一 座 繁 榮 的 城 鎮 休 整 ， 卡 爾 國 王 允 許 他 的 士 兵 們 放 松 一 下 。 之 後 ， 有 人 說 我 把 戟 賣 給 了 商 人 。 這 完 全 是 謊 言 ！ 我 是 說 ， 我 想 不 起 有 這 樣 的 事 … … 這 話 後 來 傳 到 軍 團 指 揮 官 那 裡 ， 我 就 被 解 職 了 。 但 我 沒 有 放 棄 重 新 被 征 募 的 希 望 。 我 准 備 了 一 份 申 請 書 ， 我 會 親 手 把 它 交 給 卡 爾 國 王 。 不 過 ， 我 們 威 嚴 的 君 主 的 住 處 隨 著 軍 隊 而 移 動 。 我 為 了 追 趕 軍 隊 ， 幾 乎 花 光 了 所 有 的 積 蓄 。 
str_npc6_backstory_c|如 果 我 什 麼 都 不 做 … … 我 就 會 在 監 獄 中 度 過 余 生 ， 而 我 的 妻 子 就 會 躺 在 那 個 下 流 書 吏 的 床 上 。 所 以 我 拿 起 了 我 祖 父 的 長 斧 ， 直 奔 那 個 書 吏 的 家 ， 像 殺 豬 一 樣 地 解 決 了 他 。 然 後 我 偷 偷 把 我 的 妻 子 納 斯 塔 西 婭 送 去 了 阿 斯 特 拉 罕 的 遠 親 那 裡 。 
str_npc7_backstory_c|十 五 歲 時 ， 我 父 親 帶 我 到 莫 斯 科 。 我 加 入 新 軍 。 我 只 在 那 裡 服 役 了 一 個 月 ， 因 為 在 一 次 宴 會 上 ， 我 拒 絕 跟 長 官 喝 酒 ， 所 有 人 都 不 理 我 了 。 我 曾 試 圖 找 別 的 工 作 ， 可 是 在 莫 斯 科 ， 誰 會 勉 強 接 受 一 名 禁 酒 主 義 者 呢 ？ 
str_npc8_backstory_c|老 維 齊 爾 被 判 了 死 刑 ， 我 一 邊 哭 泣 ， 一 邊 用 絲 線 勒 死 了 他 。 新 維 齊 爾 是 個 吝 嗇 鬼 ， 就 像 你 們 常 見 的 那 些 伊 斯 坦 布 爾 的 錢 莊 老 板 一 樣 ！ 他 決 定 ， 劊 子 手 不 需 要 助 手 ， 所 以 我 失 業 了 。 我 只 能 盡 我 所 能 為 自 己 掙 面 包 吃 。 給 市 場 裡 的 屠 夫 們 當 助 手 ， 在 屠 宰 場 切 割 動 物 的 屍 體 。 最 卑 賤 的 一 次 ， 我 甚 至 在 一 個 哥 薩 克 農 場 接 受 了 一 份 殺 豬 的 工 作 — — 就 為 了 十 泰 勒 ！ 魔 王 指 責 那 個 畜 生 ， 安 拉 詛 咒 他 … … 
str_npc9_backstory_c|我 祖 父 的 寶 劍 和 我 的 騎 士 榮 譽 就 是 我 的 全 部 家 當 。 
str_npc10_backstory_c|如 同 法 國 人 所 說 ， 「 紅 顏 是 禍 水 」 。 就 在 這 附 近 ， 我 遇 到 了 一 位 美 麗 的 基 輔 女 士 ， 為 了 她 ， 我 馬 上 退 役 了 ， 還 租 了 一 個 宅 子 ， 我 們 就 在 那 裡 過 著 二 人 世 界 。 彈 指 一 揮 間 ， 三 個 月 過 去 了 ， 我 的 錢 用 完 了 ， 我 被 房 東 趕 了 出 來 — — 而 那 位 女 士 很 快 就 和 一 個 碰 巧 遇 到 的 毛 皮 販 子 跑 了 。 
str_npc11_backstory_c|我 不 想 再 這 樣 苟 且 的 活 著 ， 所 以 我 趕 走 了 可 汗 的 稅 吏 。 兩 周 後 ， 韃 靼 可 汗 的 大 軍 沿 著 皮 裡 柯 普 附 近 的 第 聶 伯 河 來 到 了 我 的 草 原 。 我 別 無 選 擇 ， 只 有 逃 跑 。 
str_npc12_backstory_c|第 二 天 ， 我 被 一 位 患 病 的 哥 薩 克 上 校 叫 到 庫 稜 尼 夫 斯 卡 去 了 ， 我 給 他 做 了 那 樣 的 治 療 。 那 可 憐 的 老 兄 喝 下 了 我 的 藥 水 ， 然 後 發 瘋 似 的 大 叫 — — 叫 了 一 整 天 ， 直 到 他 晚 上 死 去 。 是 火 藥 中 的 那 些 硝 石 燒 了 他 的 腸 子 。 ^庫 稜 尼 夫 斯 卡 人 知 道 這 個 後 ， 派 了 幾 乎 一 整 支 軍 團 來 搜 尋 我 ， 說 要 把 我 的 皮 用 來 做 鼓 。 
