str_no_string|NO STRING!
str_npc16_intro_response_2|Warum so schnell etwas Schlechtes denken? Es ist gleich, ich gehe.
str_npc1_backstory_a|Ihr habt Glück, {mein Sohn/meine Tochter}. Ich bin Pan Zagloba!
str_npc2_backstory_a|Ich bin der letzte Überlebende eines uralten walachischen Herrscherhauses. Mein berühmter Ahn, Vlad Tepes, auch als Dracul bekannt, war die Geißel der Türken und der Herr Transsylvaniens!
str_npc3_backstory_a|Ich bin vorübergehend... wie soll ich sagen... von den heiligen Befehlen freigestellt.
str_npc4_backstory_a|Mamai ist mein Name. Ich bin Nachfahr jener berühmten Kosaken aus dem Lied des Barden. Natürlich hätte ich Mühe, zehn Polen allein mit meinen Hosen zu erwürgen, doch die Pike führe ich recht ordentlich.
str_npc5_backstory_a|Ach, man hat mich nur für eine Weile entlassen.
str_npc6_backstory_a|Ihr habt Recht. Ich floh -- und wer hätte das nicht getan? Ich komme aus Tula, doch in den letzten Jahren diente ich als moskowischer Scharfschütze. Einst war ich ein berühmter Jäger und brachte den königlichen Hallen Wild aus den Wäldern.
str_npc7_backstory_a|Wein, Wodka, Schnaps -- mein schwacher Punkt. Nur ein kleiner Schluck, und mein ganzer Leib beginnt zu jucken.
str_npc8_backstory_a|Ah, Eure Vergebung, mein Herr. „Isanmesez“ bedeutet „lebt Ihr noch?“ Es ist eine Art Gruß im Sinne von „wie geht es Euch?
str_npc9_backstory_a|Ich bitte demütigst um Vergebung. Erlaubt mir, mich vorzustellen -- ich bin Algirdas. Über meinen Familiennamen schweige ich lieber.
str_npc10_backstory_a|Ich bin Erbe eines alten Hauses, dessen Wurzeln in die Alte wie die Neue Welt reichen. Buscadors kämpften in sämtlichen Kriegen seit der Reconquista.
str_npc11_backstory_a|Die Mannen des Tataren Khan stellen mir nach. Drei Pferde ritt ich zuschanden, um mich schließlich hier zu verbergen.
str_npc12_backstory_a|Ich komme aus Kiew. An der Universität Kiew-Bratsk machte ich mich des Lesens und Schreibens kundig und wurde schließlich Doktor. Bisher diente ich der Gemeinschaft der Kurenevskoe-Kosaken. Linderte Verkaterungen, ließ zur Ader, versorgte Wunden. Das wäre mein Leben gewesen, hätte ich nicht diesen französischen Kartografen getroffen... wie war doch sein Name... Guillaume de Beauplan. Auf der Durchreise in Kiew erkrankte er, und man rief mich, auf dass ich ihn mit Blutegeln behandle...
str_npc13_backstory_a|Ich bin Oksana, Wahrsagerin. Die Kunst der Magie wird in meiner Familie seit unvordenklichen Zeiten vererbt, von der Großmutter auf die Enkelin...
str_npc14_backstory_a|Oh natürlich. Ich bin Armeequartiermeisterin, bestellt vom schwedischen König persönlich. Vielmehr war ich es...
str_npc15_backstory_a|Mein Name ist Varvara, ich bin aus Nowgorod. Dort verbrachte ich mein Leben, ehe ich Witwe wurde.
str_npc16_backstory_a|Beleidigt? Ich? Glaubt mir, wer mich beleidigt hat, der wandelt nicht länger über die Erde.
str_npc1_backstory_b|Eher könntet Ihr die Blätter im Walde zählen als die Feinde, die ich erschlug. Wären meine Haare so zahlreich wie die Gegner, die von meiner Hand fielen -- die Barbiere würden schon mit meiner Stirnlocke ein Vermögen machen! Möge mich der Teufel holen, wenn ich lüge...
str_npc2_backstory_b|Der König von Ungarn ist der Walachen Todfeind. Er verbreitet schreckliche Gerüchte über den Blutdurst meines Ahnen! Diese Legenden und Geschichten sind zum Fluch unserer Familie geworden. Die Nachfahren Draculs haben Transsylvanien verlassen, und ich wuchs in Kamenets nahe der Grenze auf. Schon lange führe ich nun das Leben eines Wanderers. Es ist nicht das Leben meiner Wahl...
str_npc3_backstory_b|Ich bin der Priester Spasokukotski. Der Bischof von Riga gab mir eine kleine Dorfgemeinde, und binnen einer Woche sandte er seinen Sakristan, der forschen sollte, wie ich meine Pflichten versehe. Nach der Sonntagsmesse suchte mich dieser Langweiler in meiner bescheidenen Zelle auf. Zunächst wollte er wissen, was eine Frau aus der Gemeinde in meinem Bett zu schaffen hatte, dann besaß er die Stirn, mir eine Predigt zu halten. Er führte aus, dass man während der Messe das Weihrauchfass nicht über dem Kopf zu schwenken habe -- ich ertrug seine Herablassung mit Geduld. Er fuhr fort, dass Gebete mit dem Wort „Amen“ zu beschließen seien und nicht mit dem Begriff, den ich gewählt hatte -- weiter hielt ich still. Die Gemeinde selbst liebte meine Art, die Dinge zu handhaben, müsst Ihr wissen! Doch dann, als er zu schreien anhub, er habe Gegenstände aus meiner Kirche auf dem Rigaer Markt gesehen, litt ich es nicht länger und gab ihm meinen Stab drüber, so dass er es kaum überlebte.
str_npc4_backstory_b|Bei der Schlacht von Berestetschek, da die Polen und Krimtataren Hmelnitskis Kräfte vernichtend schlugen, nahmen die Tataren mich gefangen. Sie brachten mich nach Kafa und boten mir einen Posten als Söldner des türkischen Sultans an. Doch ich tötete die Wachen und floh.
str_npc5_backstory_b|Ich diente im Musketierregiment von General Lennart Torstenson, des besten Befehlshabers von ganz Schweden. Ich war in der Schlacht von Jankau, da wir die Elite der deutschen Streitkräfte komplett zerschlugen! Waren das Zeiten!
str_npc6_backstory_b|Mein Schützendienst verlief gut -- oder wäre gut verlaufen. Doch gab es da diesen Mann der Geheimabteilung. Ein dürrer Kerl mit Spitzbart, der seine Schielaugen auf mein Weib geworfen hatte. Der Verkommene wusste, dass mein Weib mir treu war, und so sann er auf ein Lumpenstück, indem er sich seiner Position bediente. Dem Oberjäger gab er ein, ich hätte mich vor meinen Mannen damit gebrüstet, ein Wunderpferd in den Wäldern gesehen zu haben mit einem Horn auf der Stirn. Seltene Tiere sind nun das Steckenpferd unseres Herrn, und so ward mir befohlen, die Kreatur einzufangen. So mir dies nicht gelänge, drohte mir der Kerker ob meiner Prahlerei.
str_npc7_backstory_b|Mein Name ist Yelisey. Ich bin der vierte Sohn des edlen Skiba aus Rjasan. Von der Wiege an wurde ich von meinem Vater auf die Pflichten als Krieger vorbereitet. Ich erlernte das Reiten, das Schießen mit Pistolen, das Fechten.
str_npc8_backstory_b|Ich bin Bakhyt. Fünfzehn Jahre lang war ich Henkergehilfe des Khans in Bachtschyssaraj. Arbeit gab es reichlich, doch das schehrte mich nicht... jedenfalls nicht, bis der Khan einen neuen Wesir ernannte.
str_npc9_backstory_b|Mein Ahn erhielt seinen Titel am Ende des 14. Jahrhunderts von Großprinz Algirdas. Seine militärische Tapferkeit brachte ihm ausgedehnte Ländereien bei der Stadt Brjansk ein. Seither tragen alle erstgeborenen Söhne unserer Familie seinen Namen. Unser Haus dient seit drei Jahrhunderten treu dem Großherzogtum Litauen, wiewohl unsere Grenzländer ein ewiger Zankapfel zwischen Litauen und Moskau sind. Unsere Besitztümer verfielen allmählich, doch waren wir weiterhin die Herren dort. Vor Kurzem aber gab der moskowische Zar sie einem seiner Edlen.
str_npc10_backstory_b|Ich bin auf Einladung des Prinzen Radziwill hier. Zunächst diente ich in seinen Leibwachenregimentern, dann in einer Infanterieabteilung. Auf dem Schlachtfeld taten wir uns hervor. Der Prinz erwog sogar, mich ein Regiment befehligen zu lassen...
str_npc11_backstory_b|Ich bin Mirza Nogai, der Fürst der Nogai-Horde. Das Blut des erhabenen Dschingis Khan fließt in meinen Adern, und meine Ahnen waren Gefährten der moskowischen Zaren. Ihr macht Euch keinen Begriff davon, wie tief es mich kränkt, die niederen Giray das Krim-Khanat regieren zu sehen! Ich bin ihnen sogar tributpflichtig! -- Eine Frechheit!
str_npc12_backstory_b|Der Franzose war höchst gesprächig. Als ich ihn behandelte... nein, welche Geschichten er erzählte! Von Kirschbäumen in Perejaslaw, die nur hüfthoch wachsen. Von ukrainischen Flusskrebsen groß wie Katzen! Und dass Tatarenkinder blind wie Welpen geboren werden und die Augen erst in ihrer zweiten Woche auftun... Außerdem sagte Beauplan mir, dass die Sitsch-Kosaken Fieber mit einer Mischung aus Wodka und Schießpulver behandeln...
str_npc13_backstory_b|Ich kann Liebestränke bereiten, die Zukunft voraussagen und mit Zauberei das Schlachtenglück bestimmen. Auch des Wahrsagens und des Heilens von Pferden bin ich mächtig.
str_npc14_backstory_b|Mein Name ist Ingri, aus Reval komme ich. Wenn Ihr Vorräte zu besonderen Preisen braucht oder Eure Waren zum dreifachen Standardpreis zu verkaufen sucht, so wendet Euch an mich! Ich besorgte alle Speisen und den Wein des Hofregiments von Carl Gustaf selbst, und alle konnte ich zur Gänze zufriedenstellen. Nur meine Konkurrenz natürlich nicht! Und dann tauschte einer dieser Bastarde mir ein Bierfass aus. Meinen Kunden wurde kein Bier serviert, sondern Pferdepisse -- am Geburtstag des Königs! Ein fürchterlicher Schlag, was soll ich reden. Ich habe nun weder Patent noch Erspartes. Frei wie ein Vogel, ob ich will oder nicht.
str_npc15_backstory_b|Mein verstorbener Ehemann... Als er seine Leidenschaft für Met entdeckt hatte, begann er, mich zu schlagen. Oft kam er sturzbetrunken heim und griff sofort zum Gürtel... Nun, das litt ich eines Tages nicht mehr. Als er auftauchte, schund ich meine müden Hände in der Küche mit dem Teig... Ich gab ihm mein Nudelholz aufs Haupt und brach ihm den Schädel. 
str_npc16_backstory_b|Ich bin in Kafa geboren. Als ich vierzehn wurde, wurde ich von meinen Eltern fortgenommen, nach Stambul gebracht und als Wache ausgebildet. Mit achtzehn wurde ich die Leibwache der geliebten Frau des Sultans. Doch bald hatte meine Hanim ihren Herrn irgendwie beleidigt. Die Eunuchen erwürgten sie. Danach wurde ich nach Kafa zurückgegeben. Nicht nach Hause allerdings, sondern auf den Sklavenmarkt, wo man mich verkaufte.
str_npc1_backstory_c|Ihr trefft Kriegsvorbereitungen, wie ich sehe. Und solltet Ihr mich an Eure Seite berufen... Selbst wenn meine Füße Wurzeln schlügen -- ich risse sie aus, um Euch zu folgen! Mich giert es nach Schwedenfleisch wie den Wolf nach Lämmern! Oh, was für Schurken sie sind! Es müssen ihnen Flöhe in die kümmerlichen Fußlappen geraten sein, so dass sie nicht daheim sitzen können, sondern ständig in Lande einfallen müssen, die nicht die ihren sind...
str_npc2_backstory_c|Hmelnitskis Armee belagerte vor vielen Jahren Kamenets. Bald erfasste die Pest das Kosakenlager, und die Belagerer zogen ab. Doch dieselbe schreckliche Seuche holte zahlreiche Städter, darunter meine Eltern. Ich wurde freiwillig Hauptmann der Stadtwache und konnte ihre Gräber erst nach Sonnenuntergang besuchen, so beschäftigt war ich. Der Friedhofswärter sprach in der Taverne davon und erfand noch einige Lügenmärchen über Grabschändung. Die Gemüter der Kaufleute waren ob des Kriegs und der Pest erhitzt. Sie bezichtigten mich, Todsünden begangen zu haben, und wollten mich vernichten. Ich floh die Stadt und konnte nichts mitnehmen als mein Schwert und eine Abhandlung über Kriegskunst.
str_npc3_backstory_c|Als der Bischof davon erfuhr, setzte er eine Söldnerhorde auf mich an. Auf die wartete ich freilich nicht, sondern nahm meine Habseligkeiten und floh in die Wälder. Bald erfuhr ich, dass der Bischof mich des Amtes enthoben und exkommuniziert hatte.
str_npc4_backstory_c|Doch als ich heimkehrte, fand ich in der Sitsch nichts mehr beim Alten.
str_npc5_backstory_c|Unser Regiment hatte Ausgang in einer reichen großpolnischen Stadt. Die Soldaten Seiner Majestät König Carls gestatteten sich ein wenig Entspannung. Aber dass ich meine Hellebarde verhökert haben soll, ist glatt gelogen! Jedenfalls erinnere ich nichts dergleichen... Am anderen Morgen erreichte diese Nachricht aber den Befehlshaber, und hin ging mein Soldatenposten. Ich habe noch nicht alle Hoffnung fahren lassen, dass ich einst zurückkehre. Eine Petition habe ich bereits verfasst, die werde ich persönlich an König Carl aushändigen. Doch das Quartier unseres erhabenen Monarchen zieht mit der Armee, und die Verfolgung kostete mich eben den letzten Knopf.
str_npc6_backstory_c|Da gab es nichts, was ich hätte tun können... Mein Schicksal wies Richtung Kerker, und meinem Weib drohte die Schlafkammer dieses Kerls. Da packte ich eben die Streitaxt meines Großvaters, suchte die Heimstatt des Mannes auf und zerhaute ihn wie ein Schwein. Mein Weib Nastasia sandte ich in aller Heimlichkeit fort nach Astrakhan, zu entfernten Verwandten.
str_npc7_backstory_c|Doch ich schätze mich nicht unglücklich, Fremder, jedenfalls nicht mehr als jeder andere in diesem stinkenden Nest, diesem Dunghaufen unter den Nationen, voller Affen und Schakale.
str_npc8_backstory_c|Der alte Wesir wurde emeritiert. Ich weinte, als ich ihn mit einem Seidenzwirn erdrosselte. Der neue Wesir war geizig wie ein Wechsler in Stambul! Er beschied, dass der Henker keinen Gehilfen brauchte, und noch am selben Tag wurde ich aus dem Palast vertrieben. Nun muss ich zusehen, wie ich an mein Brot komme. Ich helfe den Fleischerläden am Markt aus, ich zerlege die Kadaver im Schlachthaus. Ich sank sogar so tief, mich zum Schweineschlachten in einem Kosakenhaus zu verdingen -- für zehn Taler! Der Scheitan hole dieses von Allah verfluchte Biest...
str_npc9_backstory_c|Mir bleibt nichts als meines Großvaters Schwert und meine Ritterehre.
str_npc10_backstory_c|Doch wie die Franzosen sagen, сherchez la femme. Ich traf in dieser Gegend eine schöne Pani aus Kiew. Sofort verließ ich die Armee und mietete uns ein Herrenhaus. Dort verbrachten wir unsere Tage. Drei Monate vergingen wie ein Tag. Dann ging mein Geld zur Neige, der Vermieter vertrieb uns -- und die Pani verschwand sofort mit einem Pelzhändler, der zufällig vorbeigekommen war.
str_npc11_backstory_c|Ich war der Erniedrigung überdrüssig und verjagte die Steuereintreiber des Khans von meiner Türschwelle. Zwei Wochen später erschien eine große Streitmacht in unseren Steppen am Dnjepr bei Perekop. Mir blieb nur die Flucht.
str_npc12_backstory_c|Anderntags wurde ich zu einem kranken Kosakenbefehlshaber in Kurenewka gerufen. Ich verabreichte ihm jene Medizin. Der arme Tropf begann zu schreien wie von Sinnen, sowie er sie geschluckt hatte -- und blieb den ganzen restlichen Tag dabei, bis er des Abends starb. Der Salpeter des Schießpulvers hatte ihm die Gedärme verbrannt.^Als die Leute in Kurenewka davon erfuhren, schickten sie mir fast ein ganzes Regiment auf den Hals und drohten, mit meiner Haut eine Trommel zu bespannen.
str_npc13_backstory_c|Ich komme aus Poltawa. Und hatte ein gutes Leben dort, bis letzten Herbst diese schreckliche Seuche unter den Rindsviechern ausbrach. Der örtliche Priester war mir schon lange gram -- glaubte wohl, ich wolle ihm die Gemeinde nehmen, oder ähnlichen Firlefanz. Er beschuldigte mich der Hexerei und behauptete, ich hätte die Seuche über das Vieh gebracht. In derselben Nacht teerte man mein Haus und brannte es nieder. Zum Glück warnten mich ein paar guten Seelen zur rechten Zeit, und ich kam mit dem Leben davon.
str_npc14_backstory_c|Nun bin ich auf der Suche nach einem Befehlshaber, der meinen Wert erkennt.
str_npc15_backstory_c|Oh, welchen Aufruhr das gab! Die Wache kam und wollte mich vor die Richter schleifen. Ich war vor Zorn außer mir. Schnappte einer der Wachen seine langstielige Axt weg und trieb sie alle miteinander in den Wolchow. Als sie bis zum Hals im Wasser standen, lief ich weg, hierher, zu meiner Schwester... Die hat hier lange gelebt, doch vor einer Woche starb sie.
str_npc16_backstory_c|Doch hatten sie vergessen, mit wem sie sich anlegten. Am zweiten Abend metzelte ich sämtliche Wachen nieder und verschwand in die Nacht.
str_npc1_backstory_later|Zwar beugt mich bereits das Alter, doch ich habe noch sehr viel Kraft. Fürwahr, Ihr müsst mich mit Euch nehmen, Ihr müsst einfach!
str_npc2_backstory_later|Ich bin ein Edler und habe viel Kriegserfahrung, doch in meiner Not habe ich schon viele Arbeiten getan -- als Wache für Kaufleute, als Nachtwache in Adelshäusern... bisweilen erhielt ich mich gar, indem ich beim Kartenspielen gewann.  Vielleicht bedürft ja Ihr eines Gefährten?
str_npc3_backstory_later|Nun frage ich mich, wo das Leben hinführen mag...
str_npc4_backstory_later|Nun suche ich nach wagemutigen Burschen, die den Polen eine ordentliche Lektion erteilen können...
str_npc5_backstory_later|Braucht Ihr nicht einige freie Bewaffnete in Eurem Trupp?
str_npc6_backstory_later|Nun suche ich nach Weggefährten.
str_npc7_backstory_later|Eine Heimkehr kann es für mich nicht geben, daher nehme ich alles, was da kommt.
str_npc8_backstory_later|Ein Henker im Ruhestand hat viele Feinde. Die Angehörigen der Verblichenen wollen nicht hören, dass ich nur meine Arbeit getan habe. Und mit einem Namen wie meinem muss man erst mal eine neue Stellung finden, haha! Wenn Ihr allerdings einen Mann brauchen könnt, der mit Axt und Schlinge gleichermaßen umzugehen weiß, so stehe ich Euch zu Diensten.
str_npc9_backstory_later|Ich bin bereit, einem Mann zu folgen, der für die gerechte Sache kämpft.
str_npc10_backstory_later|Hier sitze ich nun, und dies seit Tagen. Verprasse mein letztes Geld.
str_npc11_backstory_later|Ich habe schon vieles unternommen im Leben. Was für ein Befehlshaber sollte das sein, der einen alten Mann wie mich in seine Dienste nähme, mag ich auf dem Schlachtfeld auch ein Dutzend Mannen aufwiegen.
str_npc12_backstory_later|Nun suche ich natürlich nach einem vertrauenswürdigen Patron -- den ich von jeder Krankheit heilen würde.
str_npc13_backstory_later|Doch nun bin ich ohne Dach über dem Haupt und bringe mich wahrsagend auf der Straße durch. Einsame Straßen sind nicht der rechte Ort für eine junge Frau.
str_npc14_backstory_later|Was ist mit Euch, {mein Herr/meine Dame}, bedürft Ihr nicht einer beschlagenen Quartiermeisterin? Mit Karren voller Vorräte, Fässern voll guten Schießpulvers und stets einer guten Flasche Wein für den Tag der Rast -- da führt sich ein Krieg viel leichter, glaubt mir.
